Feat0,Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,target
92.6953125,40.76754963,0.292746538,1.112674151,0.998327759,12.76426334,14.97948287,247.9089992,0
88.9609375,39.66055234,0.571310263,1.592242122,3.909698997,24.78553912,7.122684372,53.71943134,0
156.046875,52.9670976,-0.538600895,-0.116381914,85.13712375,85.64059961,0.100491912,-1.832308806,0
119.5703125,46.57481944,0.373986683,0.286938575,75.39548495,86.49297696,0.395047131,-1.661646287,0
129.671875,42.73137558,0.330588431,0.93674104,1.876254181,11.88946041,11.82308563,199.969665,0
129.9765625,46.59406897,0.278802655,0.134085409,3.0,14.99152492,7.58592123,83.44601424,0
122.8359375,48.08614947,0.236061678,-0.228632859,2.861204013,17.63199053,8.538996368,87.24824203,0
114.9296875,43.08806092,0.034985597,0.66858189,3.647993311,26.80941664,7.484848903,55.52465051,0
127.28125,41.79281814,0.306546238,0.367482194,1.205685619,14.68098335,13.26924311,186.3457263,0
92.1953125,41.55851646,0.878813172,1.638612977,1.264214047,15.61162493,13.69659352,195.5778504,0
96.171875,47.1861522,0.532841226,0.271836603,6.547658863,30.11816588,4.984496146,25.6869615,0
128.875,50.77416297,-0.193987883,0.122065657,2.664715719,16.26789087,8.7780029,97.0022662,0
54.0078125,30.03448437,3.164709793,17.86016367,13.08277592,39.49133944,3.8694697,16.11623097,1
10.71875,30.84612453,6.234221114,40.41800566,110.0434783,70.86350898,0.078696343,-0.926748337,1
102.9453125,43.81001394,0.287463296,0.409820062,44.97491639,72.50103936,1.197401523,-0.196819275,0
119.8671875,52.59000783,-0.005797876,-0.221949891,1.307692308,12.88548642,13.03473886,201.4777876,0
119.9296875,57.2460675,0.277252615,-0.399825252,0.954013378,11.91583046,14.56237841,240.5121129,0
130.6640625,46.34252187,-0.061387663,-0.16439982,2.432274247,14.59221382,9.408198041,115.9415434,0
136.453125,55.66008155,-0.007838337,-0.639507173,2.647157191,19.16206843,8.452301785,77.85639114,0
147.9921875,50.4417201,-0.107939893,-0.094670036,17.69899666,53.11001423,3.087925928,8.422609741,0
100.65625,45.96422479,0.350437357,0.282473689,10.30518395,38.96584998,3.937302238,15.00113908,1
107.1484375,49.9445145,0.255958717,-0.122090413,0.702341137,11.15570978,17.93337211,343.1815908,0
130.2421875,50.09097132,0.012663029,-0.259006969,1.544314381,11.27746189,13.72515213,252.4905754,0
129.0234375,48.4446309,-0.057488198,0.176429294,1.641304348,17.21002274,11.17084534,129.3913485,0
90.84375,39.8623486,0.553476955,1.464542969,5.64632107,25.27341118,5.044536586,27.44633073,0
99.2578125,34.46403154,0.556910822,2.619977976,4.038461538,20.78932046,6.919616448,58.08859014,0
135.90625,43.95335551,0.068002428,0.165788111,2.607023411,19.52160498,8.814942617,84.835248,0
93.7734375,41.88306169,0.371402345,1.291231795,1.482441472,12.95905022,12.24291123,180.1588442,0
133.140625,43.70618062,-0.012686084,0.232394346,2.091973244,13.48937036,9.821958486,131.5210335,0
108.0859375,44.33607929,0.492078922,0.690068624,2.665551839,18.0912824,9.929395865,111.5276721,0
118.640625,51.17795765,0.384220438,-0.010898376,2.398829431,16.65458544,9.472094426,105.6837932,0
121.28125,50.4111126,-0.047301183,-0.025522793,3.702341137,26.46061049,7.715229325,60.69212047,0
110.9609375,51.54236764,0.188835324,-0.273061399,108.1939799,86.93426281,-0.278773011,-1.645962133,0
104.0390625,46.49065806,0.469904566,0.749434609,43.19648829,74.37844354,1.367850954,0.246203152,1
137.8515625,45.36089482,-0.032714691,0.365582399,0.511705686,8.3123008,25.39522445,741.5029673,0
105.78125,51.86248908,0.407777255,-0.073484607,3.052675585,22.62667207,8.186494651,70.45140179,0
134.6484375,53.41312892,-0.008439501,-0.463475879,2.33277592,14.61156925,9.783336503,122.5290836,0
78.4609375,37.63224647,0.761065718,2.51642616,2.241638796,17.16599964,8.768598663,85.6935325,0
118.2734375,54.16204201,0.322811947,-0.047655296,2.996655518,21.72032606,8.234814648,71.139476,0
129.1796875,49.52294822,-0.051826308,0.025471866,1.888795987,13.2542733,10.67892539,149.358092,0
99.65625,47.3729283,0.533407446,0.172520534,0.735785953,10.771669,17.49573097,342.8707015,0
104.859375,43.45089441,0.426375407,0.875782779,5.371237458,25.12881813,5.239572089,29.69779705,0
139.71875,48.0045469,-0.222265299,0.028312817,3.135451505,19.13724539,8.268728468,80.79262361,0
123.0,39.9607229,0.023788758,1.329552086,1.403010033,16.01315693,12.58425723,165.6547184,0
128.09375,44.69767148,-0.092458704,0.104379545,1.525919732,13.39776714,11.98199513,169.9770396,0
112.34375,45.57813303,0.237596974,0.186538736,2.782608696,15.41611995,8.158284242,87.8007985,0
133.1171875,51.49175011,0.014569408,-0.377354029,2.274247492,20.880654,9.904555464,101.5053824,0
92.265625,50.49481477,0.550852032,0.052445909,3.268394649,18.57320429,7.966258008,74.33877605,0
127.5390625,49.18061457,-0.038416306,-0.233239889,2.085284281,17.43572288,10.26158089,118.4921039,0
117.0390625,48.79251389,0.043086715,0.129822691,0.734949833,10.46873747,17.18598841,342.9646659,0
122.8984375,45.49052783,0.300062495,-0.034784916,54.88043478,69.66518052,0.853631179,-0.619453552,0
115.1640625,61.87661328,0.15500145,-0.821791362,122.1538462,104.02012,-0.249913758,-1.826926804,0
92.1796875,45.48221383,0.589169934,0.752646038,0.74916388,11.04554077,17.1604082,323.525238,0
101.28125,35.26128753,0.459516534,2.185865844,1.265050167,11.64888281,13.81408135,238.720558,0
121.4765625,41.51787357,-0.008793938,0.959709897,1.078595318,12.22136309,14.81036677,253.9052542,0
103.765625,42.25304804,0.409956129,0.60943687,3.071070234,22.7326868,8.781005595,81.74825225,0
118.3046875,49.68141607,0.07330806,-0.070373954,9.404682274,39.802608,4.365747313,18.34004577,0
120.78125,48.15290384,0.134801811,0.013223949,1.920568562,12.71508775,10.38902014,152.6799819,0
92.3984375,34.95607508,0.6531521,2.846793827,3.462374582,25.06492084,7.734775425,61.56965888,0
98.78125,38.664409,0.456107149,1.281347149,3.024247492,19.36025946,8.476797654,81.43262624,1
128.921875,51.94447296,-0.061933493,-0.402682838,2.661371237,18.63986843,9.504496728,100.1467373,0
109.1171875,47.18987926,0.529846423,0.260108694,2.02173913,12.84495381,11.05881207,167.0447844,0
48.09375,39.64499446,2.769881783,9.862980618,25.33862876,58.64148953,2.489473517,5.13537017,1
123.125,50.33124651,-0.087091427,0.087932382,1.280936455,10.68864639,14.63669101,288.668932,0
111.9375,45.93843536,0.141726406,0.509705808,2.601170569,16.02419675,8.410846316,88.3133058,0
122.625,51.30058479,0.384981395,0.015763085,3.89548495,20.77398553,6.885338584,55.6753551,0
127.78125,47.14802778,-0.159473969,0.299721713,3.781772575,22.06220384,6.967673247,53.62233903,0
92.921875,44.8954705,0.638107382,1.436253927,2.053511706,12.76408577,10.48362997,153.5699653,0
142.546875,46.08227347,0.029042052,0.368221675,3.368729097,24.30327459,7.518230058,56.85153191,0
107.09375,49.55464747,0.213140149,-0.148581447,1.775083612,13.48523587,11.62907621,166.4637827,0
109.3828125,48.99156833,0.232841575,0.105784536,0.945652174,12.0495586,14.8422644,245.358921,0
120.640625,39.97376764,0.054248069,0.507816901,4.627926421,24.34931525,6.228604062,41.26719689,0
116.7109375,52.03036258,0.164828326,-0.390067271,3.279264214,18.97672236,8.044027115,77.58790891,0
119.59375,44.82002857,0.092853167,-0.274005175,2.435618729,16.99655785,9.507735753,106.6460924,0
118.5703125,46.54663045,0.030306021,-0.058225497,4.846153846,25.8156199,6.290889126,42.01990703,0
135.640625,49.36767895,0.118462993,-0.181899883,3.269230769,22.67435802,8.031144352,69.33340464,0
116.546875,45.85930579,0.054155619,0.164519242,5.980769231,30.24872586,5.81413435,35.04808381,0
95.5703125,47.15825809,0.619954867,0.576317466,1.894648829,15.11407918,11.0939449,145.1457681,0
108.6171875,53.79621866,0.263389344,-0.309697444,4.620401338,26.10807968,6.229486573,40.34219999,0
32.9453125,28.91509894,5.367896009,36.06979279,25.26337793,60.78216516,2.378192442,4.444621198,1
100.6484375,45.61551097,0.76468005,1.68014046,6.324414716,30.15531322,5.377667442,30.41432407,1
93.265625,46.59423992,0.38949406,0.454687504,1.684782609,16.48547965,11.52845513,141.6090716,0
180.859375,45.32189288,-1.575234329,2.688959541,113.1847826,96.33413737,-0.180276285,-1.779612776,0
124.90625,59.71605174,0.039519592,-0.644123295,2.939799331,21.42662024,8.612715855,79.32418068,0
130.921875,52.73290739,-0.176278044,-0.502457948,52.29765886,80.03445137,1.220369342,-0.1357132,0
67.625,38.4991883,1.718432958,5.631490989,7.795150502,36.43033866,5.034399818,25.2891414,1
102.234375,44.50780907,0.543618819,0.455562472,4.75083612,28.10226412,6.250715403,39.41359715,0
117.109375,56.49685201,0.191633036,-0.666680469,2.346153846,14.91931175,9.603935666,115.5298137,0
114.015625,39.53834855,0.259863557,0.925969389,5.665551839,22.2555134,4.899519161,28.69415997,0
139.9375,53.43903507,-0.039383945,-0.284501247,2.052675585,15.38180965,10.68356799,138.3291523,0
37.3359375,27.64882382,4.967325025,32.75392671,64.1229097,91.89896905,1.04253464,-0.621374164,1
109.0078125,41.78189203,0.472429669,0.749690631,1.7909699,16.22242302,10.84504278,130.7823626,0
111.4921875,41.48060467,0.197772982,0.559849131,3.024247492,19.54841979,8.9635191,90.59893448,0
13.109375,32.64085687,5.767084535,34.25098571,57.39715719,69.40855218,0.98369996,0.041374355,1
125.8359375,44.6424646,-0.138035939,0.279187479,8.283444816,33.78033645,4.869338656,24.86614534,0
124.8671875,41.83755249,-0.050693724,0.437615356,3.83361204,24.67524671,7.223419492,55.41099732,0
96.984375,47.15781092,0.599829133,0.548897636,7.774247492,33.21802719,4.482570167,19.97499853,0
109.9140625,47.88952576,0.0147116,-0.084425828,0.551003344,9.671437138,20.73995139,474.7420251,0
87.6640625,45.1553356,0.606370832,0.669606085,4.39632107,27.60113879,6.905901862,49.11897339,0
137.234375,49.60366109,0.115741311,-0.323204095,60.60200669,85.78690716,0.778440047,-1.264451836,0
92.734375,42.86287809,0.459574566,0.87773778,1.56187291,15.24681066,11.36314774,143.2738469,0
122.2421875,51.86456915,0.259834014,-0.284581185,2.143812709,18.4798377,9.488985359,96.48590346,0
124.6484375,57.40979199,0.190234403,-0.459598834,5.057692308,22.51552826,5.674938189,37.58933597,0
113.9921875,55.27071106,0.362136524,-0.205819568,14.68645485,45.5130124,2.952687582,7.315024144,0
131.84375,49.65906222,-0.09104771,-0.262420331,119.7399666,96.55074796,-0.361278215,-1.723631695,0
118.015625,40.63711057,0.064429863,1.498732634,1.122909699,10.0431732,16.32523496,357.7350346,0
36.25,29.00134695,4.64565083,28.57886244,16.28177258,47.30140709,3.40310322,11.37358079,1
120.546875,44.58241304,0.432465892,0.360044869,3.695652174,22.97659885,8.133053713,72.22747927,0
115.515625,49.2823473,0.056001691,-0.359748328,0.757525084,9.388835711,19.29383965,466.7812113,0
112.0703125,51.65815878,0.288403299,-0.095945388,1.93729097,13.36183781,10.58859344,144.5762727,0
94.6328125,47.2053147,0.632996106,0.624554517,2.466555184,15.62338051,8.914768563,99.34845635,0
138.953125,50.66477749,-0.031319069,-0.222009483,4.272575251,24.04822253,6.084865801,39.00294198,0
110.1328125,42.72136671,0.414037135,1.371338233,1.001672241,13.77889171,15.28872515,243.3787729,0
85.234375,36.34910684,0.783194875,2.597287723,1.732441472,15.16443817,10.17268739,118.2813897,0
113.1875,43.34540597,0.032687649,0.268573814,0.62541806,8.758855399,22.48554855,606.9296621,0
106.125,52.45846571,0.38944203,0.174857851,11.14297659,41.07756908,3.759342342,13.30851705,0
104.015625,44.1455307,0.834196383,1.602213762,1.22826087,11.53033968,13.2952958,228.3831455,0
94.0,48.23105198,0.474113496,0.517439434,1.377090301,11.16570734,13.84332244,254.8387904,0
84.109375,56.81841064,1.169905984,0.918400261,133.6254181,92.27443884,-0.39216452,-1.447891765,0
101.75,46.57051106,0.144429607,0.410121435,3.675585284,20.76605892,7.400957593,63.71060496,0
108.9921875,46.54257058,0.19551909,0.365076429,1.523411371,12.84602487,12.30573522,182.7924674,0
159.6796875,48.81597036,-0.322081418,0.165751069,2.912207358,17.78578831,7.551598777,67.21151292,0
121.3671875,53.40307679,0.122231524,-0.257933589,5.671404682,27.84209329,5.563433401,32.47789459,0
133.6796875,50.32207729,-0.09933993,-0.371068379,64.96822742,86.83080842,0.812793049,-1.029041296,0
121.828125,44.32781107,-0.031664899,0.255224592,2.060200669,13.76910851,9.863651499,127.0120046,0
99.25,40.24165286,0.579725433,1.271394599,4.50083612,27.5529742,6.612032641,45.07107316,0
101.1015625,34.23376436,0.689159857,2.569163774,1.825250836,17.18024838,10.21015632,110.3612156,0
115.5546875,54.40556736,0.027173531,-0.330743906,2.246655518,14.42887749,9.104695749,108.5719736,0
120.125,52.53927103,0.144640393,-0.205572132,8.824414716,36.89994978,4.618216746,21.16779729,0
27.84375,40.45858946,4.389795732,19.11953438,94.38043478,54.4937932,1.310102109,1.083522105,1
139.5703125,53.6724271,-0.031023305,-0.033905232,1.698160535,14.94180562,10.51691452,126.1672515,0
100.6171875,44.66089612,0.186174955,0.533607542,2.52173913,15.03481008,8.77407499,99.73948875,0
117.375,46.45781016,0.22431432,0.251194528,1.154682274,10.12490488,16.10765448,348.1374308,0
100.078125,51.50828352,0.499828032,0.060150662,4.108695652,21.70576788,7.119164178,58.50809415,0
106.359375,50.3175439,0.393199709,-0.291147635,0.889632107,10.80123829,15.88589743,303.3684737,0
101.5859375,46.70561518,0.603978802,1.127494669,2.263377926,13.53145833,9.522586256,127.2462415,0
99.9375,32.51387925,0.747186996,3.504895527,1.537625418,11.70853199,12.32157226,208.0825548,0
119.484375,42.13074597,0.051120996,0.381549221,2.362876254,14.81515178,8.809550333,101.5583955,0
117.140625,52.30271479,0.00982914,-0.183682842,14.69063545,51.54000893,3.278380963,8.972650124,0
125.8046875,58.94781307,0.095915902,-0.670209223,2.221571906,16.39403706,10.5398678,128.2152985,0
82.546875,38.85788598,0.685181265,1.843303665,2.456521739,16.61890216,9.019758569,95.72392251,0
145.8359375,44.07659834,-0.095527048,0.091355993,2.637123746,19.44072785,8.938092965,87.65337627,0
156.546875,49.32970381,-0.389647686,0.05683807,15.17140468,45.89478171,2.91474162,7.193624028,0
142.4296875,45.09273147,-0.261918491,0.444219425,2.176421405,13.97961294,10.13823761,133.134624,0
139.1953125,51.79361969,-0.240821501,-0.034691034,16.0367893,49.93211429,3.028961098,7.80243152,0
100.7578125,42.79981493,0.312495921,1.040972402,1.964882943,13.11980189,10.31645793,144.3140211,0
87.4296875,33.73927691,0.667346643,3.598324901,0.516722408,9.061692384,21.98807935,553.2319986,0
116.3984375,48.342906,0.585185488,0.321170134,9.152173913,35.86548522,4.536936391,21.54820352,0
112.9765625,52.36209042,0.251266199,-0.449182036,6.807692308,30.26529533,5.292331889,29.82998071,0
74.4765625,40.71028833,1.41764242,4.449731236,33.63294314,71.46043332,1.814685721,1.601792036,1
124.015625,56.95749297,0.112896401,-0.622144044,4.871237458,28.81723882,6.169501369,38.38027395,0
134.40625,49.94269177,-0.086435811,-0.352991161,1.350334448,11.5188594,13.42282403,234.4747022,0
98.765625,35.63585018,0.6130335,2.472219508,1.814381271,16.87254981,11.28594416,139.7358974,0
110.578125,50.3761801,0.108347847,-0.068180199,1.850334448,15.53521757,10.8946755,137.7391877,0
133.140625,72.74782368,0.028094088,-1.378601811,166.5108696,56.51628986,-1.508777952,2.255862743,0
108.7578125,46.08920462,0.308510895,0.377596212,2.080267559,15.0969081,9.577316827,112.6833239,0
90.546875,45.14297761,0.915527516,1.601072493,4.857023411,28.3993345,6.132705861,37.81336047,1
122.375,56.8455968,0.095076066,-0.785534621,4.688963211,25.08654409,5.958717262,38.13291781,0
106.6640625,43.44218092,0.275735136,0.335119248,1.75,14.47672131,10.83796123,137.7573973,0
134.8203125,52.87004019,0.22677335,-0.316581814,1.007525084,11.70016052,14.99411312,262.3562174,0
138.78125,52.61355836,-0.194800197,-0.237349732,4.99916388,27.54672223,6.288293353,41.86030677,0
28.609375,29.97505066,5.159143189,31.13085748,29.71153846,57.22296561,2.196534777,4.41086239,1
24.7578125,30.23624328,6.465642517,45.32426718,113.7090301,85.28956551,0.027521155,-1.326408834,1
95.390625,57.46088811,0.850746019,-0.112877154,11.2951505,44.43700976,4.134948641,16.12329194,1
84.96875,47.09978395,0.609232051,0.694880546,2.16722408,13.70040631,9.871203362,130.2747137,0
129.7265625,43.40681737,0.063537141,0.393842452,3.232441472,20.8447314,8.631261743,81.93545841,0
117.6328125,44.34521379,0.133825059,0.420468438,1.22993311,12.32020421,13.07199507,204.4550417,0
140.203125,44.58653093,-0.170100701,0.151129524,4.445652174,21.92541071,6.455860186,47.65028189,0
97.3515625,42.37105252,0.3495078,0.732459616,5.209866221,29.68601469,5.86606949,33.74981263,0
135.03125,48.38403299,0.015613299,-0.393499062,58.0409699,85.26783002,0.809507618,-1.294084307,0
124.1328125,50.31236352,-0.001454404,-0.201500057,45.67307692,80.68434911,1.28418567,-0.195102207,0
97.9453125,42.12208977,0.490033043,0.81904851,1.080267559,12.97451497,15.09256261,252.5154175,0
96.953125,35.03700262,0.415617848,2.45262759,1.331103679,10.41893708,14.84882021,307.9803467,0
108.59375,41.52341913,0.188093211,1.008136749,3.223244147,22.05426937,7.810566296,65.62648358,0
121.75,52.32739483,0.13096893,-0.262563403,3.939799331,21.13121266,6.460370684,47.15873314,0
101.5546875,41.23727239,0.687059013,1.395752344,1.672240803,11.707754,12.09705344,205.1290077,0
109.3984375,43.93644911,0.307220039,0.724422829,4.246655518,26.47656622,6.578720451,44.26118818,0
113.1328125,56.99621302,0.097122856,-0.639522154,5.027591973,25.01645093,6.142164519,41.66437786,0
71.7734375,37.22088099,1.136979828,3.445463078,2.600334448,17.99388971,8.205497693,76.10069275,0
130.1328125,48.4533234,0.142145106,-0.231558671,1.721571906,15.21216408,11.0142905,135.113116,0
112.3359375,54.86008871,0.413170651,-0.299531143,3.111204013,16.19333986,8.214020315,89.39585042,0
124.5859375,61.28844805,0.063016976,-0.659549124,71.03846154,84.51551989,0.50863026,-1.480822214,0
122.203125,48.41622265,0.264827081,0.266472146,4.383779264,25.4380493,6.557773509,45.73978212,0
130.6640625,41.32158133,-0.050617532,0.734981813,0.881270903,10.55567896,16.11651192,319.4056714,0
131.0390625,48.62458264,-0.29763664,-0.02057318,2.441471572,16.24758544,8.70281817,91.47717796,0
92.4296875,35.93063708,0.589782773,2.185603506,2.460702341,18.63065481,9.308414909,96.50120394,0
136.640625,50.07505841,-0.27547525,-0.217797717,4.001672241,24.06377391,7.165158851,54.98734941,0
87.4609375,52.74361667,0.846770904,0.674431663,93.96070234,93.90968742,0.128960619,-1.79972319,0
95.5,40.91034405,0.461087506,1.177139007,1.820234114,16.81784046,10.6076596,120.7181933,0
98.2890625,43.90226225,0.677655234,1.097664088,2.56270903,18.55986195,9.72517806,105.4423705,0
123.109375,39.58046282,0.284152432,0.998168086,2.862876254,20.06980943,7.771753394,64.53023215,0
117.828125,39.43251937,0.146218037,1.005438283,0.851170569,10.9280678,16.85338268,325.6938292,0
149.421875,49.99321976,-0.299656624,-0.202795375,85.84280936,93.80311181,0.288686565,-1.760861654,0
50.046875,43.36650842,3.050856886,9.748345285,58.7006689,76.48383242,0.819235603,-0.88260064,1
130.578125,51.52557153,-0.061027533,-0.081486374,1.865384615,16.65520214,11.29452552,138.9465139,0
123.03125,56.8580933,0.150860545,-0.690054788,7.865384615,34.78110392,4.843046637,23.5623141,0
136.3359375,48.03404999,-0.044746027,-0.447504315,34.09448161,70.85683387,1.708222742,1.166025082,0
103.4921875,50.46610807,0.179340041,-0.216572609,1.921404682,12.776527,10.91242011,160.6808371,0
107.6953125,47.39537138,0.1273516,-0.152878262,2.056020067,17.59321202,10.97849539,134.3146795,0
126.5,50.96966009,0.03251688,-0.247207881,3.079431438,23.09532837,8.378991794,74.05946876,0
100.734375,39.10192698,0.586594301,1.54636009,2.732441472,17.38844957,9.359293976,106.3328599,0
124.1484375,54.45856938,-0.059881859,-0.352962523,3.178929766,18.89541071,7.966732432,74.68779465,0
153.0,58.5371143,-0.72770407,-0.102836168,18.09197324,51.39392982,3.20927622,9.486906781,0
136.515625,55.60814132,0.033022873,-0.541867485,4.467391304,23.39621157,6.58524628,47.1217606,0
138.015625,52.24057696,-0.146346566,0.079739907,0.747491639,9.568785586,20.3105426,479.9981517,0
100.1640625,46.90378738,0.340650618,0.104735079,16.92809365,54.55799755,2.951741682,6.865159835,0
124.8046875,51.98002299,0.162240513,-0.296756099,3.361204013,20.59369566,9.08620027,92.08264273,0
120.125,51.83040252,0.326604169,-0.298136852,1.201505017,15.00825963,13.63984303,194.687599,0
94.0078125,37.65851831,0.614613767,2.382983809,5.737458194,28.37446037,5.800348755,35.49231597,0
136.671875,58.58262186,-0.383323024,-0.511883806,1.594481605,16.24520314,11.39978997,138.6520156,0
114.5859375,42.58879095,0.49139498,0.131177705,2.066889632,14.29715249,10.07262292,126.926796,0
114.703125,51.5197716,0.447554738,-0.20111297,2.172240803,15.39965139,11.03654038,145.2176233,0
134.2734375,54.83978295,-0.352993168,-0.294278311,60.23327759,88.90011642,0.990931834,-0.756074921,0
107.4921875,42.67866784,0.623807851,1.28895926,1.81187291,12.78614528,10.89209678,159.4170537,0
116.7734375,39.9024621,0.298250273,0.633269505,5.065217391,21.75311674,5.016227719,29.9149467,0
125.21875,44.08265275,-0.310428239,0.217696009,3.093645485,17.38034852,7.569028998,70.09619,0
109.4375,46.02627477,0.457127733,0.29255755,1.908026756,12.33004471,10.91089511,169.8546823,0
119.9140625,42.58062708,0.089852974,0.823671234,3.474916388,20.99841226,7.606928699,65.20182845,0
115.7890625,44.9438282,0.263763251,0.060130707,18.47157191,49.72834257,2.6213778,5.632990739,0
134.6640625,49.79211116,0.002101963,-0.231075115,6.162207358,27.43869012,5.116015318,28.79016775,0
118.96875,48.42454464,0.285743506,0.261676132,1.177257525,11.88245177,13.52758114,224.3915964,0
95.0625,41.58025936,0.884303629,2.452734421,5.176421405,30.12307218,6.151957175,37.8279186,0
125.75,50.9702732,0.096634004,-0.408661026,2.620401338,17.13690843,7.853998783,73.40204569,0
112.234375,62.63316868,0.267969926,-0.793115693,1.943979933,12.20385811,11.25103669,180.7306285,0
103.2734375,45.46611287,0.496400522,0.643784304,0.810200669,10.25110792,17.66364736,369.9185012,0
123.1796875,49.62979095,0.073099434,0.147165677,1.647157191,12.46651369,11.6122883,178.0646405,0
89.3125,36.88320883,0.580752465,2.085850262,2.91722408,22.72455402,8.494279692,74.66954771,0
82.6484375,34.25834521,0.611064591,3.874111053,2.439799331,14.35033082,9.172285111,111.884403,0
131.8203125,47.69932416,0.121685349,-0.113622665,1.004180602,13.78959726,15.08498384,235.5070724,0
136.3828125,50.98990726,-0.221774443,-0.02830752,4.586956522,25.29332861,5.844055193,35.20023493,0
92.6875,40.58781952,0.483733298,1.299760009,8.284280936,33.29672195,4.36817959,19.27459313,0
132.3125,46.49878191,-0.013616628,0.096323394,2.426421405,15.07668595,8.781631623,98.80238605,0
