Feat0;Feat1;Feat2;Feat3;Feat4;Feat5;Feat6;Feat7;Feat8;Feat9;Feat10;Feat11;Feat12;Feat13;Feat14;Feat15;Feat16;Feat17;Feat18;Feat19;Feat20;Feat21;Feat22;Feat23;Feat24;Feat25;Feat26;Feat27;Feat28;Feat29;Feat30;Feat31;Feat32;Feat33;Feat34;Feat35;Feat36;Feat37;Feat38;Feat39;Feat40;Feat41;Feat42;Feat43;Feat44;Feat45;Feat46;Feat47;Feat48;Feat49;Feat50;Feat51;Feat52;Feat53;Feat54;Feat55;Feat56;target
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;5.880;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.546;0.000;0.000;2.000;4;16;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.100;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.050;0.000;0.000;0.000;0.000;0.169;0.000;0.000;0.338;0.000;4.047;29;85;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.820;0.000;0.820;0.000;0.000;0.000;0.000;0.000;0.000;1.650;0.000;0.820;0.000;0.000;0.000;0.000;1.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.820;0.000;0.000;0.000;0.000;0.122;0.000;0.000;0.000;0.000;2.111;19;76;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;20.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;1;5;0
0.000;0.000;0.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.390;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.790;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.390;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.268;4;52;0
0.000;0.000;0.000;0.000;0.000;0.170;0.000;0.000;0.000;0.000;0.000;0.520;0.170;0.000;0.000;0.000;0.690;0.000;0.000;0.000;0.170;0.000;0.000;0.000;1.040;0.000;0.000;0.000;0.340;0.340;0.000;0.000;0.000;0.000;0.000;1.040;0.000;0.000;0.000;0.170;0.000;0.000;0.000;0.520;0.000;0.000;0.000;0.000;0.000;0.055;0.000;0.000;0.000;0.000;1.685;7;204;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.250;0.000;0.000;0.000;0.000;0.000;0.000;1.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.746;0.000;0.000;0.000;0.000;1.687;4;27;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.000;0.000;0.000;4.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;7.666;12;23;1
0.190;0.190;0.390;0.000;0.190;0.000;0.000;0.590;0.000;0.000;0.000;0.390;0.000;0.000;0.000;0.590;0.390;1.370;4.520;0.000;3.140;0.000;0.000;0.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.258;0.032;0.000;3.112;43;305;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.110;0.000;0.700;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.975;0.370;0.000;35.461;95;461;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.530;0.000;0.000;0.000;0.000;0.000;0.000;0.170;0.000;0.000;0.000;0.000;0.000;1.410;1.590;0.000;0.000;0.000;0.000;0.000;0.000;0.170;0.000;0.000;0.000;2.830;0.000;0.000;0.000;2.830;0.000;0.000;0.000;0.000;3.000;0.000;0.170;0.271;0.753;0.120;0.000;0.000;0.000;4.840;20;576;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;14.280;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;1;4;0
0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.400;0.400;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;1.220;1.220;0.400;0.000;0.000;0.000;0.000;0.400;0.400;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.810;0.000;0.400;0.000;0.000;0.000;0.065;0.000;0.000;0.000;0.000;1.840;8;81;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.345;0.000;0.000;0.000;0.000;1.666;6;55;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.280;0.000;0.000;0.000;0.000;0.000;0.000;3.840;0.000;0.000;0.000;0.000;0.000;1.280;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.280;1.280;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.428;2;10;0
0.190;0.000;0.190;0.000;0.870;0.480;0.090;0.000;0.090;0.390;0.480;0.680;0.190;0.000;0.090;0.290;1.070;0.390;3.510;0.780;1.560;0.000;0.090;1.360;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.090;0.000;0.000;0.000;0.015;0.180;0.000;0.045;0.015;0.000;2.133;40;303;1
0.000;0.000;0.000;0.000;0.740;0.000;0.000;0.000;0.000;1.490;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.490;0.000;0.740;0.000;0.000;0.000;2.980;2.230;1.490;2.230;0.740;0.740;1.490;0.740;0.000;0.740;0.740;1.490;0.740;0.000;0.000;0.740;0.000;0.000;0.740;0.000;0.740;0.000;0.000;0.000;0.000;0.557;0.111;0.000;0.000;0.000;2.607;12;133;0
0.000;0.000;0.150;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.560;2.260;2.110;4.070;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.000;0.000;0.000;0.000;0.051;0.000;0.255;0.076;0.460;6.300;37;1216;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.470;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.470;0.000;0.470;0.000;0.000;0.000;0.470;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.074;0.297;0.000;0.000;0.074;4.308;28;293;0
0.000;0.000;0.270;0.000;0.270;0.270;0.270;0.270;0.000;0.000;0.540;0.820;0.000;0.000;0.000;0.820;0.540;1.090;2.460;2.460;2.730;0.000;0.000;0.540;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.043;0.000;0.130;0.000;0.086;4.600;139;276;1
0.000;0.000;0.000;0.000;0.380;0.380;0.380;0.380;0.000;0.000;0.380;0.000;0.000;0.000;0.000;0.380;0.000;0.000;3.430;0.000;2.290;0.000;0.000;0.380;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.380;0.000;0.000;0.000;0.000;0.000;0.000;0.121;0.000;0.000;2.080;12;104;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.370;0.000;1.010;0.000;0.000;0.000;0.670;1.690;1.010;0.330;0.000;0.670;0.000;0.000;0.000;0.000;0.330;0.000;0.330;0.000;0.000;0.000;1.010;0.000;0.330;0.000;1.010;1.010;0.000;0.000;0.000;0.108;0.000;0.000;0.000;0.000;1.851;13;100;0
0.000;14.280;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.800;5;9;0
0.000;0.000;0.000;0.000;0.000;0.490;0.000;0.000;0.990;0.490;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.490;0.990;0.000;0.000;0.000;0.490;0.000;2.480;0.000;0.490;0.000;0.490;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.062;0.000;0.000;0.000;0.000;2.824;29;161;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.660;5.330;1.330;1.330;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.699;0.000;0.466;9.200;46;92;1
0.000;1.490;0.000;0.000;0.000;0.000;2.980;0.000;0.000;1.490;0.000;0.000;0.000;0.000;0.000;1.490;2.980;0.000;0.000;0.000;2.980;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.171;0.000;0.000;0.171;0.171;13.000;140;156;1
0.000;0.370;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.370;0.000;0.000;0.000;0.000;0.000;1.510;0.000;0.000;0.000;0.000;0.000;5.680;4.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.065;0.261;0.000;0.000;0.000;0.000;1.114;5;39;0
0.000;0.000;0.380;0.000;1.150;0.760;0.000;0.000;0.000;0.000;0.000;0.380;0.380;0.000;0.000;0.380;0.000;0.380;2.690;0.000;2.300;0.000;0.000;0.380;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.122;0.000;0.061;0.061;0.000;1.775;20;158;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.070;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.070;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.070;0.000;0.000;0.000;0.000;0.190;0.000;0.190;0.380;0.000;3.600;16;72;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.770;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.880;0.000;0.000;0.000;0.000;1.880;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.264;0.000;0.000;0.000;0.000;0.000;4.333;13;78;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.780;1.780;0.000;0.000;0.000;0.000;1.780;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.307;2.227;14;49;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.570;3.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.545;3;17;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.380;0.000;1.690;0.000;0.000;0.000;1.690;1.690;1.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.690;0.000;0.000;0.000;0.000;0.000;1.690;0.000;0.000;0.000;0.000;0.315;0.000;0.000;0.630;0.000;3.083;12;37;0
0.000;0.140;0.140;0.000;0.000;0.000;0.140;0.140;0.000;0.000;0.000;0.140;0.000;0.000;0.140;0.000;0.000;0.000;0.280;0.000;0.000;0.000;0.000;0.000;1.130;0.420;0.280;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.690;0.000;0.000;0.000;0.000;0.000;0.000;0.840;0.000;0.000;0.000;0.140;0.140;0.000;0.000;0.160;0.000;0.000;0.000;0.072;5.331;80;1029;0
0.000;0.000;0.240;0.000;0.490;0.000;0.000;0.000;0.240;0.000;0.000;0.000;0.000;1.490;0.000;0.000;0.240;0.000;0.000;0.000;0.740;0.000;0.000;0.000;0.490;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.240;0.000;0.000;0.000;0.000;2.230;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.046;0.000;0.069;0.000;0.255;2.776;121;622;0
0.000;0.550;0.550;0.000;1.110;0.550;2.230;0.000;0.000;0.550;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.550;3.350;0.000;1.110;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.159;0.000;0.479;0.000;0.079;16.739;147;385;1
0.000;0.000;0.260;0.000;0.530;0.000;0.000;0.000;0.000;0.000;0.000;0.260;0.000;0.000;0.000;0.000;0.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.610;0.800;0.000;0.000;0.530;0.800;0.000;0.000;0.000;0.000;0.000;0.800;0.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.260;0.000;0.000;0.000;0.128;0.042;0.000;0.000;0.000;0.000;1.635;6;139;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.170;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.700;1.170;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.196;0.000;0.000;0.000;0.000;1.294;3;22;0
0.950;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.900;0.000;0.950;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.950;0.950;0.000;0.000;0.000;0.144;0.000;5.780;0.000;0.000;2.130;15;49;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.840;0.000;0.840;0.000;0.000;0.000;0.000;0.000;0.000;4.200;0.000;0.000;0.000;0.000;0.000;1.680;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.119;0.000;0.000;0.000;1.454;9;32;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;6.250;0.000;4.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.359;0.359;0.000;0.000;0.000;0.000;1.000;1;1;0
0.050;0.000;0.050;0.000;0.050;0.050;0.000;0.000;0.500;0.000;0.000;0.160;0.000;0.050;0.000;0.000;0.000;0.050;0.220;0.000;0.160;0.000;0.000;0.000;0.620;0.670;0.050;0.000;0.000;0.000;0.000;0.000;0.450;0.000;0.000;0.000;0.670;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.185;0.233;0.000;0.000;0.016;0.000;2.972;46;963;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.530;0.000;2.680;0.000;0.000;0.000;0.000;0.000;0.000;0.530;0.000;0.000;0.000;0.000;0.000;0.530;0.530;0.000;1.070;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.530;0.000;0.000;1.070;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.194;0.000;0.000;0.000;0.000;3.731;21;153;0
0.490;0.000;0.740;0.000;0.240;0.740;0.240;0.740;0.240;0.240;0.240;1.230;0.000;0.000;0.000;0.000;1.230;0.000;1.230;1.730;2.470;0.000;0.240;0.740;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.116;0.000;1.634;0.155;0.000;3.975;47;485;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.290;0.000;0.000;3.890;0.000;3.890;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.290;0.000;0.000;0.000;0.000;0.000;0.000;0.236;0.000;0.000;7.181;41;79;1
0.170;0.170;0.250;0.000;0.430;0.080;0.080;0.080;0.690;2.410;0.000;0.340;0.170;0.000;1.460;0.340;0.080;0.000;2.760;0.430;1.550;0.000;0.170;0.170;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.430;0.000;0.000;0.000;0.000;0.340;0.080;0.000;0.000;0.000;0.107;0.000;0.308;0.067;0.026;4.215;82;1214;1
