Feat0;Feat1;Feat2;Feat3;Feat4;Feat5;Feat6;Feat7;Feat8;Feat9;Feat10;Feat11;Feat12;Feat13;Feat14;Feat15;Feat16;Feat17;Target
0;0;1;11210;296;-66;-29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;36930;534;14;-13;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;34620;661;18;36;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2430;19;-24;-52;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;15280;521;63;74;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8540;82;22;-51;0;2;1;1;0;0;0;0;0;2600;2000;0
0;0;1;24650;332;-29;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;65240;1008;73;39;0;4;3;1;0;0;0;0;0;2500;1000;0
1;0;0;12150;118;-52;-36;0;1;0;1;0;0;0;0;0;3000;3000;0
0;1;1;15010;368;-42;-24;0;1;1;0;0;0;0;0;0;800;800;0
0;1;0;1630;26;-72;-44;0;1;1;0;0;0;0;0;0;800;800;0
1;0;1;76610;987;141;19;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;26400;510;13;9;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;23400;140;-20;-24;0;3;3;0;0;0;0;0;0;2000;800;0
1;1;1;12670;350;-55;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5820;308;-37;-1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8030;224;31;42;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;59210;440;-82;-76;0;1;0;1;0;0;0;0;0;2000;2000;0
0;1;0;12260;413;31;32;0;1;1;0;0;0;0;0;0;200;200;0
1;1;0;10600;268;2;-29;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2270;78;-82;-69;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33580;268;-39;-13;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;0;7590;227;-34;1;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;25710;258;-74;-74;0;1;0;1;0;0;0;0;0;7000;7000;0
1;0;0;136810;746;-41;-47;0;1;0;0;1;0;0;0;0;40000;40000;0
1;1;1;162810;1768;455;256;2;2;2;0;0;0;0;0;0;700;500;0
0;0;1;36400;411;-7;-5;0;2;1;1;0;0;0;0;0;8700;8000;0
0;0;0;3610;16;-69;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3100;22;4;-45;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;25760;410;-11;-7;0;1;1;0;0;0;0;0;0;200;200;0
1;1;1;46810;552;28;47;0;3;1;1;1;0;0;0;0;27500;20000;0
0;1;0;14040;408;49;29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1910;87;-48;-20;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;4230;126;-55;-61;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;8290;229;-15;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;76490;1203;484;367;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;265250;2852;64;84;0;2;0;1;1;0;0;0;0;23000;20000;0
0;0;1;39050;305;-40;-19;0;3;3;0;0;0;0;0;0;2000;700;0
1;0;1;34020;858;60;38;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;11920;141;21;-60;0;1;1;0;0;0;0;0;0;800;800;0
0;1;1;44150;951;134;88;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;22300;55;2;17;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;12800;213;-22;-20;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;301550;922;32;66;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;151210;1727;-18;-12;0;4;1;2;1;0;0;0;0;31800;20000;0
1;1;1;42700;700;53;49;0;1;1;0;0;0;0;0;0;400;400;0
0;0;1;24360;351;-25;-16;0;2;2;0;0;0;0;0;0;1300;900;0
0;0;0;3320;98;-52;-44;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;58100;1267;161;113;0;1;1;0;0;0;0;0;0;300;300;0
1;0;0;7510;141;-15;-24;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;20090;74;-78;-62;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;8620;239;-58;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;18580;753;-7;25;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;24020;462;-4;-26;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;19810;209;21;-22;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1367850;3137;-15;5;0;1;0;1;0;0;0;0;0;1000;1000;0
0;0;0;64540;215;0;9;0;1;0;1;0;0;0;0;0;6000;6000;0
1;1;0;10110;531;-2;51;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;430310;1955;92;37;0;2;1;1;0;0;0;0;0;1200;1000;0
0;0;1;12400;402;9;44;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;13250;32;-71;-79;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;32500;474;-5;10;0;1;1;0;0;0;0;0;0;700;700;0
0;0;0;2150;13;-18;-68;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;43350;611;37;40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;31250;430;-16;2;0;3;0;3;0;0;0;0;0;4000;2000;1
0;2;1;34360;730;10;39;2;0;0;0;0;0;0;0;0;0;0;0
1;0;1;380320;1545;-40;-24;0;4;1;2;1;0;0;0;0;30900;20000;1
0;0;0;15590;82;-59;-48;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;24500;488;-9;7;0;0;0;0;0;0;0;0;0;0;0;0
1;2;1;52690;684;16;-2;1;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;42300;55;37;-10;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;251120;624;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6170;187;-33;-16;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;15130;372;18;51;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;26660;486;-1;12;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;25180;592;39;24;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7370;110;-63;-46;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;11140;295;4;22;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7080;260;-41;5;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;14020;251;50;-22;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9280;294;35;71;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;17280;394;32;53;0;1;1;0;0;0;0;0;0;100;100;0
1;1;1;63190;840;115;69;0;2;2;0;0;0;0;0;0;600;400;0
0;0;1;34980;296;-29;5;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;122850;886;-58;-52;0;3;2;1;0;0;0;0;0;6900;6000;1
1;1;1;1355970;2326;-7;-12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9550;24;-86;-77;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23260;746;27;48;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;22270;53;-23;-3;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;29560;1067;2;35;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;15740;222;4;-27;0;1;0;1;0;0;0;0;0;6000;6000;0
1;0;1;28010;693;23;3;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;49410;74;-33;-69;0;2;0;2;0;0;0;0;0;6000;3000;0
0;1;1;23800;540;82;65;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;65350;1081;18;33;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;27020;294;334;-5;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;31160;1133;-7;23;1;1;0;1;0;0;0;0;0;5000;5000;0
1;0;1;5890;166;-60;-56;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;12600;266;-60;-47;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;59240;941;5;29;0;3;1;2;0;0;0;0;0;5200;3000;0
1;0;1;77040;772;143;-7;0;1;0;1;0;0;0;0;0;2000;2000;0
1;0;1;58850;679;113;-20;0;3;3;0;0;0;0;0;0;1300;800;1
0;0;1;43660;281;-44;-29;0;1;1;0;0;0;0;0;0;700;700;0
0;0;0;12170;226;30;-30;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;23170;348;-18;-25;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;110510;708;-58;-58;0;4;2;1;1;0;0;0;0;44200;40000;0
0;1;0;4500;207;-58;-14;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;10920;136;58;-16;0;1;1;0;0;0;0;0;0;200;200;0
0;0;1;30750;508;-4;-21;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;10730;233;-26;-36;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4760;94;-23;37;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;754760;2218;30;15;0;2;1;1;0;0;0;0;0;3200;3000;1
1;1;1;20080;370;-24;-20;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;13710;613;-21;6;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;1061760;1443;-3;0;0;1;0;1;0;0;0;0;0;3000;3000;1
0;0;0;129740;306;-39;-44;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19910;373;-24;-2;0;1;0;1;0;0;0;0;0;5000;5000;0
1;0;1;43940;327;41;36;0;2;0;1;1;0;0;0;0;41000;40000;0
0;1;1;14980;267;-7;9;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;14990;185;-49;-51;0;2;1;1;0;0;0;0;0;4500;4000;1
0;1;1;28440;405;-19;-27;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;24150;364;176;90;0;1;0;1;0;0;0;0;0;5000;5000;0
0;1;1;27890;276;-72;-72;0;6;3;3;0;0;0;0;0;9800;6000;0
1;0;1;34120;519;14;5;0;1;1;0;0;0;0;0;0;400;400;0
1;0;1;15600;274;-39;-30;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;70980;1157;161;37;0;2;0;2;0;0;0;0;0;10000;6000;0
0;0;0;5280;178;-29;-16;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;40850;340;-16;18;0;2;2;0;0;0;0;0;0;400;200;0
0;0;1;21060;106;-61;-82;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;29500;794;119;106;0;0;0;0;0;0;0;0;0;0;0;1
0;0;1;102710;1159;-11;5;0;1;1;0;0;0;0;0;0;400;400;0
0;0;0;30650;80;38;66;0;1;1;0;0;0;0;0;0;500;500;0
1;1;0;15210;133;22;-47;0;1;1;0;0;0;0;0;0;700;700;0
0;0;1;21760;250;-54;-48;0;2;2;0;0;0;0;0;0;600;400;1
0;0;1;64920;690;103;7;0;1;0;1;0;0;0;0;0;1000;1000;0
1;1;1;32500;873;97;90;1;1;1;0;0;0;0;0;0;300;300;0
1;0;1;372470;1848;-35;-22;0;3;0;2;1;0;0;0;0;70000;60000;1
0;0;1;477750;1132;86;60;0;3;3;0;0;0;0;0;0;1500;600;0
0;0;0;1330;54;-88;-76;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;12960;194;27;3;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19860;300;-24;-21;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;34740;563;18;13;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;7430;196;-70;-61;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;10530;177;-67;-60;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;48330;1389;42;45;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;36100;350;54;-26;0;1;1;0;0;0;0;0;0;100;100;0
0;1;0;9870;363;8;16;0;1;0;1;0;0;0;0;0;8000;8000;0
0;1;0;12580;120;-73;-74;0;1;1;0;0;0;0;0;0;600;600;0
0;0;0;63550;325;15;35;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;46740;553;27;29;0;6;3;3;0;0;0;0;0;5800;2000;0
0;0;1;34900;946;6;76;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;6020;129;-71;-64;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;13600;368;-11;20;0;1;1;0;0;0;0;0;0;800;800;0
0;1;1;39690;416;6;56;0;2;1;1;0;0;0;0;0;1700;1000;0
0;1;0;12290;471;30;49;0;1;1;0;0;0;0;0;0;500;500;0
1;1;1;31240;836;-7;-9;1;1;0;1;0;0;0;0;0;2000;2000;0
0;0;1;45350;469;14;21;0;4;1;3;0;0;0;0;0;6400;3000;0
1;1;0;19640;556;-21;-11;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;19790;43;-18;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;18510;289;-42;-42;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;480250;2368;-42;13;0;2;0;1;1;0;0;0;0;34000;30000;0
0;0;0;9660;511;-4;47;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;395110;1043;46;40;0;3;0;3;0;0;0;0;0;6000;2000;0
0;1;1;15300;295;-40;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;247620;675;4;25;0;1;1;0;0;0;0;0;0;500;500;0
0;0;1;19630;295;-40;-11;0;3;2;1;0;0;0;0;0;8300;7000;0
1;0;1;52990;483;54;39;0;5;3;0;2;0;0;0;0;71300;50000;0
0;0;1;5600;119;-63;-63;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;16210;44;-37;-6;0;1;0;1;0;0;0;0;0;9000;9000;0
0;1;1;18970;301;-27;-38;0;1;0;1;0;0;0;0;0;1000;1000;0
1;0;1;11800;133;-47;-46;0;2;1;1;0;0;0;0;0;3300;3000;0
1;0;0;22710;385;82;54;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;29410;345;-6;7;0;7;1;3;3;0;0;0;0;114400;70000;1
0;0;1;39900;573;45;19;0;1;0;0;1;0;0;0;0;40000;40000;0
0;0;0;26510;106;-55;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4350;22;48;-45;0;0;0;0;0;0;0;0;0;0;0;0
1;2;0;61620;195;-33;-4;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;0;4340;129;-51;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;7090;124;-69;-69;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;384230;751;4;6;0;3;1;2;0;0;0;0;0;9700;6000;1
0;0;1;33900;682;7;29;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;189170;371;9;22;0;1;0;1;0;0;0;0;0;1000;1000;0
0;0;1;28450;528;3;9;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;428740;2031;-44;-5;0;1;0;1;0;0;0;0;0;4000;4000;0
0;1;1;45530;736;37;37;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;31430;553;1;10;0;1;1;0;0;0;0;0;0;600;600;0
0;1;1;21520;477;-32;-5;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;36940;439;45;-1;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;588930;1807;-50;-2;0;1;0;1;0;0;0;0;0;4000;4000;1
0;1;0;31290;117;-52;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;6340;18;10;-70;0;2;1;1;0;0;0;0;0;9300;9000;0
0;0;1;52780;350;-30;-16;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;3520;107;-42;-32;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;13520;363;8;45;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;32620;718;0;17;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;62880;826;338;99;1;1;1;0;0;0;0;0;0;700;700;0
1;0;1;15770;549;-26;-12;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;73160;654;155;46;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;25850;504;-18;13;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;47670;507;40;-11;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;99160;514;-34;4;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;2440;63;-10;58;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;36910;455;6;-18;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;11330;246;-9;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8280;30;-27;-25;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;52120;695;66;55;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;6460;27;-37;-32;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;29520;779;-28;-32;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;32580;494;150;89;0;3;3;0;0;0;0;0;0;1600;700;0
0;0;0;4160;189;-67;-24;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10140;176;12;-5;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1132810;1893;-14;34;0;5;3;2;0;0;0;0;0;7000;3000;1
0;0;0;71840;255;54;28;0;1;0;1;0;0;0;0;0;6000;6000;0
0;0;0;1180;14;-57;-65;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;16360;149;-28;-63;0;1;1;0;0;0;0;0;0;800;800;0
1;1;1;30820;389;22;-4;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2910;24;-5;-40;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16220;753;50;61;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;48050;531;92;6;0;2;0;1;0;1;0;0;0;205000;200000;0
0;0;0;10040;216;7;-33;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;31430;484;-10;-11;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;40560;1130;82;90;0;2;2;0;0;0;0;0;0;1200;700;0
1;1;0;19760;445;114;101;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;64490;755;120;55;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3540;186;62;74;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;37710;233;2;-12;0;1;0;1;0;0;0;0;0;2000;2000;0
1;1;1;43900;853;24;48;0;1;0;0;1;0;0;0;0;80000;80000;0
1;0;1;21510;334;-28;-25;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;19200;418;131;149;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;210960;773;-44;-35;0;1;0;1;0;0;0;0;0;5000;5000;0
0;0;0;51320;239;11;23;0;1;0;1;0;0;0;0;0;6000;6000;0
0;0;0;4490;177;-60;-49;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;50890;602;42;69;0;2;1;0;1;0;0;0;0;70500;70000;0
1;0;1;43860;947;52;20;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;23200;366;179;118;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;21900;276;128;71;0;1;1;0;0;0;0;0;0;600;600;0
0;0;0;10590;442;223;218;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;27350;602;-1;25;0;1;1;0;0;0;0;0;0;200;200;0
0;1;1;3560;83;-79;-67;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;41230;487;152;70;0;1;1;0;0;0;0;0;0;400;400;0
1;1;0;4330;160;-65;-36;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3960;35;-14;-27;0;1;0;1;0;0;0;0;0;1000;1000;0
0;1;1;37810;238;26;23;0;6;5;1;0;0;0;0;0;5400;2000;0
1;0;1;15530;237;33;-6;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;26370;524;73;119;0;1;0;0;1;0;0;0;0;30000;30000;0
0;0;1;27540;291;28;-24;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2970;19;0;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;150220;709;53;-25;0;2;0;1;1;0;0;0;0;23000;20000;0
0;0;0;5640;58;6;17;0;1;0;1;0;0;0;0;0;5000;5000;0
1;0;1;16170;414;-37;6;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;16480;401;-35;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1062280;1982;-27;-27;0;2;1;1;0;0;0;0;0;5200;5000;0
0;0;1;75050;675;134;5;0;3;0;3;0;0;0;0;0;13000;8000;0
0;1;0;3530;131;-71;-46;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;366500;1484;-46;-61;0;1;0;0;1;0;0;0;0;30000;30000;0
1;0;1;993080;3023;49;56;0;3;1;0;2;0;0;0;0;70800;40000;1
0;0;0;12490;122;-59;-39;0;1;1;0;0;0;0;0;0;700;700;1
1;1;1;17720;266;-32;-45;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;26860;458;244;153;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;17800;436;58;56;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;28360;434;-19;-20;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;20160;688;-40;-25;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;19680;411;-38;-3;0;2;0;2;0;0;0;0;0;10000;8000;0
0;0;1;10100;295;-35;16;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;8260;343;-39;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;20140;248;-43;-57;0;1;0;1;0;0;0;0;0;3000;3000;0
0;1;1;38880;689;197;110;1;1;0;1;0;0;0;0;0;2000;2000;0
1;0;1;18690;401;-20;-15;0;1;1;0;0;0;0;0;0;700;700;0
0;0;0;2810;7;15;-82;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;63550;325;15;35;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;28520;483;-19;5;1;3;3;0;0;0;0;0;0;1700;700;1
1;0;1;11320;514;-15;33;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;46540;729;69;51;0;1;1;0;0;0;0;0;0;300;300;1
0;0;1;21680;368;-24;-21;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;16930;792;121;234;0;1;1;0;0;0;0;0;0;200;200;1
0;1;1;240350;458;24;34;0;4;3;1;0;0;0;0;0;3000;2000;0
0;1;1;32270;631;8;52;0;1;1;0;0;0;0;0;0;500;500;0
0;0;0;2920;20;-7;-50;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2940;65;-20;-40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3110;23;6;-42;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;19790;825;-32;6;1;1;1;0;0;0;0;0;0;400;400;0
0;1;1;37820;347;16;24;0;3;2;1;0;0;0;0;0;4000;3000;0
0;1;1;32670;476;103;95;0;1;1;0;0;0;0;0;0;800;800;0
0;0;0;10330;35;-11;-32;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;29650;93;-51;-20;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;105810;958;-27;-26;0;3;1;2;0;0;0;0;0;14900;8000;0
0;0;1;107100;1003;-28;-21;0;3;3;0;0;0;0;0;0;1600;600;1
1;0;1;19890;236;-40;-55;0;1;0;1;0;0;0;0;0;8000;8000;1
0;0;0;1950;19;-26;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;75930;305;-38;-27;0;1;0;1;0;0;0;0;0;6000;6000;0
0;2;1;71540;608;80;-1;2;2;0;2;0;0;0;0;0;4000;2000;0
1;1;1;25130;455;-13;-42;0;1;0;1;0;0;0;0;0;1000;1000;0
0;1;0;7970;44;-32;-15;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;16940;455;-1;6;0;1;0;0;1;0;0;0;0;30000;30000;0
0;1;0;12520;321;37;3;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16830;396;-14;-18;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;28920;472;-11;13;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;6760;136;-41;-39;0;1;0;1;0;0;0;0;0;1000;1000;0
0;0;1;368340;1325;-28;-4;0;1;0;1;0;0;0;0;0;2000;2000;0
1;0;1;18780;337;-35;-32;0;2;1;1;0;0;0;0;0;9900;9000;0
0;1;0;7440;130;-26;-43;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;66520;685;118;7;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;6790;238;-37;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;8070;404;270;278;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;1049580;1807;31;21;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6910;25;-85;-66;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3510;27;-22;-35;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;38070;220;-55;-48;0;2;1;1;0;0;0;0;0;7900;7000;0
0;0;0;1980;18;-43;-55;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;22710;68;-57;-70;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;17660;140;-60;-52;0;1;1;0;0;0;0;0;0;900;900;0
0;0;1;19740;888;103;105;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;67480;141;-10;-44;0;3;2;1;0;0;0;0;0;2800;2000;0
1;0;1;91510;768;-78;-69;0;3;2;1;0;0;0;0;0;5900;5000;1
